job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,min_salary,max_salary,avarage_salary_USD,Year,Month,salary_level
1538,"Page, Garrett and Little",Tech,Computer Vision Engineer,"Keras, Pandas, CUDA",Entry,Full-time,"South Kelly, ZA",142140-185091,8/25/2025,Mid,"LangChain, PyTorch, KDB+",142140,185091,163615.5,2025,8,High
1539,Moore LLC,Finance,Data Scientist,"Reinforcement Learning, Power BI, Hugging Face, CUDA, Pandas",Senior,Internship,"West Gregory, MC",137496-177845,11/29/2023,Large,"TensorFlow, BigQuery, Scikit-learn",137496,177845,157670.5,2023,11,High
1540,Schaefer-Mcbride,Automotive,Data Scientist,"AWS, MLflow, Hugging Face, Flask",Mid,Contract,"South Kurtberg, VC",102029-128204,3/19/2024,Mid,BigQuery,102029,128204,115116.5,2024,3,Medium
1541,Wallace and Sons,Automotive,Computer Vision Engineer,"NumPy, R, Pandas",Entry,Internship,"Meganmouth, SA",124300-220342,10/17/2023,Mid,"MLflow, KDB+",124300,220342,172321,2023,10,High
1542,"Le, Morris and Hernandez",Retail,Data Scientist,"TensorFlow, Azure, C++, Scikit-learn, Python, Flask",Entry,Full-time,"Ralphbury, PA",149747-212159,10/6/2024,Startup,"Scikit-learn, FastAPI, BigQuery",149747,212159,180953,2024,10,High
1543,"Johnson, Gomez and Neal",E-commerce,Data Scientist,"SQL, MLflow, LangChain",Senior,Remote,"East Elizabeth, TO",58550-113209,1/6/2025,Large,"FastAPI, Scikit-learn",58550,113209,85879.5,2025,1,Low
1544,Campbell-Yu,Healthcare,ML Engineer,"Keras, MLflow, Hugging Face, FastAPI, Azure",Mid,Contract,"New Nicholas, GN",136005-206557,1/16/2025,Large,KDB+,136005,206557,171281,2025,1,High
1545,"Martinez, Gonzalez and Rasmussen",Automotive,Data Analyst,"Excel, Azure, Hugging Face, FastAPI",Entry,Contract,"Gregorytown, QA",149181-225098,7/12/2024,Startup,TensorFlow,149181,225098,187139.5,2024,7,High
1546,"Gonzalez, Roth and Gilbert",Healthcare,Quant Researcher,"AWS, Keras, FastAPI",Entry,Remote,"Espinozaside, NG",133857-182147,6/24/2025,Large,LangChain,133857,182147,158002,2025,6,High
1547,"Brown, Morris and Young",Education,AI Researcher,"Power BI, Keras, Pandas, Excel, NumPy, PyTorch",Senior,Contract,"West Alicia, EC",117573-173851,5/24/2024,Large,"TensorFlow, Scikit-learn",117573,173851,145712,2024,5,Medium
1548,Avila-Johnson,Healthcare,AI Researcher,"NumPy, Hugging Face, Keras, Azure",Senior,Internship,"Marshallfort, IT",85363-130119,7/11/2025,Startup,"BigQuery, TensorFlow",85363,130119,107741,2025,7,Medium
1549,Lynch and Sons,E-commerce,Quant Researcher,"Scikit-learn, Pandas, Python, Keras",Mid,Remote,"Dennisland, BS",56646-83703,3/9/2025,Startup,"Scikit-learn, KDB+",56646,83703,70174.5,2025,3,Low
1550,Haynes-George,Education,Computer Vision Engineer,"Flask, GCP, FastAPI, Reinforcement Learning",Mid,Full-time,"Port Jeremiahshire, BT",102732-135345,10/16/2023,Mid,"Scikit-learn, KDB+, PyTorch",102732,135345,119038.5,2023,10,Medium
1551,Fowler-Stewart,Finance,AI Researcher,"Hugging Face, PyTorch, Power BI, Pandas, Flask",Senior,Remote,"Taylorfort, KP",45791-105166,9/23/2024,Large,"MLflow, LangChain",45791,105166,75478.5,2024,9,Low
1552,"Powell, Ruiz and Smith",Finance,AI Product Manager,"CUDA, NumPy, TensorFlow, Keras",Senior,Full-time,"Adkinshaven, CZ",59099-87832,4/8/2025,Mid,"KDB+, MLflow",59099,87832,73465.5,2025,4,Low
1553,"Richardson, Rojas and Patton",Finance,Quant Researcher,"Python, R, TensorFlow, AWS, Hugging Face, GCP",Entry,Contract,"East Carolinehaven, IE",47248-70576,9/23/2023,Mid,"BigQuery, KDB+, MLflow",47248,70576,58912,2023,9,Low
1554,Patterson-Green,Finance,Computer Vision Engineer,"NumPy, TensorFlow, Reinforcement Learning, Keras",Entry,Full-time,"Mooreland, NZ",66493-158190,10/27/2024,Startup,"BigQuery, TensorFlow, PyTorch",66493,158190,112341.5,2024,10,Medium
1555,Conner-Rivera,Retail,Data Analyst,"LangChain, Keras, SQL, NumPy, TensorFlow, Scikit-learn",Entry,Internship,"Lake Andrewchester, DJ",114601-211800,2/8/2025,Large,"MLflow, FastAPI",114601,211800,163200.5,2025,2,High
1556,Johnson-Murphy,Education,Data Scientist,"R, FastAPI, NumPy, PyTorch, Excel",Entry,Full-time,"North Joshuahaven, DO",117083-171872,12/16/2024,Mid,KDB+,117083,171872,144477.5,2024,12,Medium
1557,"Freeman, Williams and Thomas",Finance,ML Engineer,"FastAPI, Azure, Pandas, Keras",Entry,Full-time,"Barajaston, DZ",109164-147105,1/19/2024,Large,"Scikit-learn, TensorFlow",109164,147105,128134.5,2024,1,Medium
1558,Reilly PLC,Education,ML Engineer,"AWS, Azure, C++, NumPy",Senior,Internship,"Bennettfurt, IQ",140820-232170,9/19/2025,Startup,"Scikit-learn, BigQuery, LangChain",140820,232170,186495,2025,9,High
1559,"Sosa, Whitney and Dickerson",Tech,AI Product Manager,"GCP, R, Flask, Azure, Pandas, FastAPI",Mid,Remote,"Williamshire, TJ",143360-229787,5/27/2025,Startup,PyTorch,143360,229787,186573.5,2025,5,High
1560,Johnson PLC,Education,NLP Engineer,"TensorFlow, GCP, Flask, Excel",Senior,Internship,"Jenniferburgh, SC",93833-129073,11/29/2024,Mid,"MLflow, PyTorch",93833,129073,111453,2024,11,Medium
1561,Rosales-Peterson,Tech,ML Engineer,"TensorFlow, Flask, AWS, Python",Entry,Internship,"Gonzaleshaven, MR",52854-117986,9/26/2024,Large,TensorFlow,52854,117986,85420,2024,9,Low
1562,"Salazar, Wiggins and Campbell",Healthcare,AI Product Manager,"Reinforcement Learning, C++, Keras",Senior,Remote,"North Alexandra, MZ",50279-67460,7/29/2025,Large,"BigQuery, MLflow, PyTorch",50279,67460,58869.5,2025,7,Low
1563,Torres PLC,Automotive,Data Scientist,"SQL, Hugging Face, CUDA, GCP, NumPy, C++",Senior,Full-time,"Rodriguezmouth, AE",50207-64822,6/4/2024,Mid,"PyTorch, Scikit-learn",50207,64822,57514.5,2024,6,Low
1564,"Zuniga, Coleman and Guzman",Finance,Computer Vision Engineer,"Python, TensorFlow, Azure, PyTorch, Power BI, Hugging Face",Entry,Contract,"South Jamesstad, GT",49814-62288,7/6/2025,Mid,"TensorFlow, KDB+",49814,62288,56051,2025,7,Low
1565,Oliver-Miller,E-commerce,AI Product Manager,"GCP, SQL, Flask, C++, Scikit-learn",Senior,Internship,"Sarahton, ER",111908-130116,6/11/2025,Mid,"BigQuery, FastAPI, Scikit-learn",111908,130116,121012,2025,6,Medium
1566,"Mullins, Butler and Moses",Education,AI Researcher,"LangChain, Scikit-learn, Hugging Face",Senior,Remote,"South Jason, PG",109390-202587,6/12/2025,Large,FastAPI,109390,202587,155988.5,2025,6,High
1567,"Roberson, Dunlap and Todd",E-commerce,NLP Engineer,"FastAPI, SQL, GCP, Pandas, CUDA, Reinforcement Learning",Entry,Internship,"New Samanthaberg, BD",101444-169137,7/11/2024,Large,"FastAPI, Scikit-learn, KDB+",101444,169137,135290.5,2024,7,Medium
1568,Hammond-Miles,Finance,Data Scientist,"MLflow, Python, AWS, NumPy, Flask, C++",Entry,Full-time,"Lake Brianna, ET",117133-215594,9/5/2025,Large,"FastAPI, PyTorch",117133,215594,166363.5,2025,9,High
1569,"Walls, Young and Cook",E-commerce,Data Scientist,"Reinforcement Learning, Keras, MLflow, Flask, Pandas, AWS",Senior,Contract,"New Nicole, AZ",55477-100381,2/12/2024,Startup,MLflow,55477,100381,77929,2024,2,Low
1570,Henderson-Douglas,Automotive,AI Product Manager,"C++, Scikit-learn, PyTorch, SQL, Reinforcement Learning, Hugging Face",Entry,Full-time,"Larsenport, FM",92033-164027,12/7/2024,Mid,KDB+,92033,164027,128030,2024,12,Medium
1571,Waters Group,Healthcare,AI Researcher,"Azure, CUDA, Excel",Senior,Full-time,"Lewiston, HN",97058-148912,12/18/2024,Large,KDB+,97058,148912,122985,2024,12,Medium
1572,"Evans, Keller and Macdonald",E-commerce,ML Engineer,"Excel, Flask, SQL, R",Senior,Internship,"Sanchezland, LI",70051-83613,11/1/2023,Large,MLflow,70051,83613,76832,2023,11,Low
1573,"Smith, Smith and Calhoun",Healthcare,ML Engineer,"Keras, NumPy, Flask, Python",Mid,Full-time,"Jamesburgh, LS",125724-223370,4/7/2024,Startup,FastAPI,125724,223370,174547,2024,4,High
1574,Holmes Inc,Finance,AI Product Manager,"LangChain, NumPy, CUDA",Senior,Contract,"Bendershire, AG",131442-152901,4/22/2024,Startup,"BigQuery, KDB+",131442,152901,142171.5,2024,4,Medium
1575,Gordon-Bradley,Education,Quant Researcher,"R, Excel, SQL, MLflow, PyTorch, CUDA",Senior,Remote,"Higginsview, NI",79312-97051,10/30/2023,Mid,Scikit-learn,79312,97051,88181.5,2023,10,Low
1576,Garrison-Rosales,Healthcare,Quant Researcher,"GCP, Python, R",Mid,Remote,"New Henryshire, TZ",115682-141436,9/17/2024,Startup,LangChain,115682,141436,128559,2024,9,Medium
1577,Beasley LLC,Tech,Data Analyst,"GCP, PyTorch, Keras, Reinforcement Learning, C++",Mid,Contract,"Port Christinaburgh, TN",138711-221786,6/16/2024,Mid,"Scikit-learn, FastAPI",138711,221786,180248.5,2024,6,High
1578,"Miller, Harris and Johnson",Retail,NLP Engineer,"FastAPI, Pandas, MLflow, R",Entry,Full-time,"Jessicaport, WS",46308-82147,7/27/2024,Mid,"MLflow, TensorFlow, PyTorch",46308,82147,64227.5,2024,7,Low
1579,"Miller, Hahn and Jackson",Finance,AI Researcher,"Reinforcement Learning, AWS, Azure",Mid,Remote,"Marquezchester, SL",46859-111642,3/16/2024,Mid,"LangChain, Scikit-learn",46859,111642,79250.5,2024,3,Low
1580,Smith-Mcintyre,Retail,ML Engineer,"AWS, Flask, Reinforcement Learning, Scikit-learn, Excel",Senior,Remote,"North Sheilaville, IN",135050-200313,6/25/2025,Startup,"MLflow, Scikit-learn, BigQuery",135050,200313,167681.5,2025,6,High
1581,Martinez Inc,Healthcare,ML Engineer,"FastAPI, Pandas, MLflow",Mid,Full-time,"West Morgan, ST",106176-132983,5/16/2024,Mid,FastAPI,106176,132983,119579.5,2024,5,Medium
1582,Jones-Robertson,Education,Data Analyst,"FastAPI, Excel, Pandas",Entry,Remote,"Lake Charles, DM",61825-157940,1/3/2025,Mid,MLflow,61825,157940,109882.5,2025,1,Medium
1583,Schneider-Watson,Finance,Quant Researcher,"C++, Pandas, CUDA, Scikit-learn",Mid,Contract,"Rosston, PY",134559-195478,2/25/2025,Startup,"BigQuery, PyTorch, MLflow",134559,195478,165018.5,2025,2,High
1584,"Thompson, Castillo and Farrell",Retail,AI Researcher,"Keras, Hugging Face, Power BI, C++, SQL, Python",Mid,Full-time,"North Jennifer, NA",79291-125380,7/25/2024,Startup,MLflow,79291,125380,102335.5,2024,7,Medium
1585,Acevedo Ltd,Retail,AI Product Manager,"TensorFlow, Pandas, Reinforcement Learning",Entry,Contract,"North Martin, AU",48218-71004,11/24/2024,Startup,"KDB+, PyTorch, FastAPI",48218,71004,59611,2024,11,Low
1586,"Flynn, Arellano and Porter",E-commerce,AI Product Manager,"Pandas, Reinforcement Learning, TensorFlow",Entry,Internship,"Reesebury, RO",42270-120885,8/22/2025,Mid,Scikit-learn,42270,120885,81577.5,2025,8,Low
1587,Harper and Sons,Retail,Data Analyst,"Reinforcement Learning, Flask, Hugging Face",Mid,Full-time,"South Roystad, TR",106925-155924,12/15/2023,Startup,"FastAPI, MLflow, KDB+",106925,155924,131424.5,2023,12,Medium
1588,Molina-Dixon,E-commerce,AI Product Manager,"AWS, SQL, Python, LangChain, Keras, Azure",Mid,Remote,"Lake Eric, CD",129266-186688,2/22/2024,Startup,"Scikit-learn, LangChain",129266,186688,157977,2024,2,High
1589,"Baker, Smith and Phillips",Retail,AI Product Manager,"R, Excel, NumPy",Mid,Full-time,"Lake Christopher, LA",119647-168743,7/2/2024,Mid,"Scikit-learn, MLflow, PyTorch",119647,168743,144195,2024,7,Medium
1590,"Robertson, Miller and Watson",E-commerce,Data Scientist,"AWS, Power BI, MLflow, C++",Senior,Full-time,"Cynthiamouth, NE",51216-149871,8/14/2024,Mid,MLflow,51216,149871,100543.5,2024,8,Medium
1591,"Bowman, Sutton and Richmond",Healthcare,AI Researcher,"Pandas, Azure, Hugging Face, Python",Senior,Internship,"Ericburgh, BR",143939-227202,10/7/2023,Mid,"MLflow, KDB+, FastAPI",143939,227202,185570.5,2023,10,High
1592,Moore-Wood,Finance,Data Analyst,"SQL, FastAPI, Flask, Hugging Face",Entry,Full-time,"South Christopherchester, MG",99415-192561,11/28/2024,Large,"LangChain, BigQuery",99415,192561,145988,2024,11,Medium
1593,"Lee, Mitchell and Neal",Education,ML Engineer,"Hugging Face, Azure, C++, Reinforcement Learning",Mid,Internship,"New Shane, MM",92763-144582,10/8/2024,Mid,"BigQuery, PyTorch, FastAPI",92763,144582,118672.5,2024,10,Medium
1594,"Burton, Reynolds and Dougherty",Retail,Data Scientist,"Scikit-learn, C++, GCP, FastAPI",Senior,Contract,"East Monicastad, YE",87741-187018,5/26/2024,Startup,"TensorFlow, Scikit-learn, BigQuery",87741,187018,137379.5,2024,5,Medium
1595,Kelly Ltd,Healthcare,Data Scientist,"C++, SQL, Reinforcement Learning, PyTorch",Entry,Full-time,"South Brett, ML",70119-104669,11/7/2024,Mid,"LangChain, Scikit-learn",70119,104669,87394,2024,11,Low
1596,"Thompson, Morris and Griffin",Education,Data Scientist,"AWS, SQL, Reinforcement Learning, Keras, Flask, C++",Mid,Internship,"Michaelside, TV",96233-154946,7/3/2025,Startup,Scikit-learn,96233,154946,125589.5,2025,7,Medium
1597,Carr Inc,Healthcare,Data Scientist,"SQL, R, MLflow, Flask, Reinforcement Learning, Python",Mid,Full-time,"Browntown, KR",84163-157649,5/8/2024,Large,"BigQuery, LangChain, KDB+",84163,157649,120906,2024,5,Medium
1598,"Townsend, Strickland and Rodriguez",Automotive,AI Product Manager,"GCP, Azure, AWS, SQL, MLflow, CUDA",Mid,Internship,"East Michael, MD",108145-192990,6/30/2024,Startup,"TensorFlow, KDB+, FastAPI",108145,192990,150567.5,2024,6,High
1599,Pineda Inc,E-commerce,Computer Vision Engineer,"Keras, GCP, CUDA, AWS, PyTorch",Mid,Full-time,"Lauriehaven, CV",108715-193682,8/22/2025,Large,BigQuery,108715,193682,151198.5,2025,8,High
1600,Hudson and Sons,E-commerce,AI Product Manager,"Python, AWS, PyTorch, NumPy",Senior,Full-time,"East Keithview, AR",147144-199817,3/9/2025,Large,MLflow,147144,199817,173480.5,2025,3,High
1601,Miller-Burton,Automotive,AI Product Manager,"PyTorch, GCP, Scikit-learn, LangChain, Reinforcement Learning, Keras",Entry,Remote,"West Kennethton, PA",145610-225001,8/17/2024,Startup,TensorFlow,145610,225001,185305.5,2024,8,High
1602,Murillo Inc,Healthcare,Computer Vision Engineer,"Azure, Hugging Face, Excel, Scikit-learn",Mid,Contract,"Jonesburgh, BH",60515-146870,2/4/2025,Mid,"PyTorch, FastAPI, TensorFlow",60515,146870,103692.5,2025,2,Medium
1603,Alvarez-Butler,Tech,Data Analyst,"C++, CUDA, Scikit-learn, Keras",Entry,Internship,"North James, HT",120811-193549,8/18/2025,Mid,"KDB+, BigQuery",120811,193549,157180,2025,8,High
1604,Glenn-Brady,Retail,Quant Researcher,"FastAPI, Scikit-learn, AWS, NumPy",Mid,Remote,"North Dakota, TW",61543-126761,7/27/2025,Startup,TensorFlow,61543,126761,94152,2025,7,Low
1605,Bryant-Martin,Healthcare,ML Engineer,"Reinforcement Learning, Flask, NumPy, Keras",Entry,Internship,"East John, NR",147220-158056,10/17/2024,Startup,"MLflow, PyTorch, FastAPI",147220,158056,152638,2024,10,High
1606,Bailey PLC,Retail,Data Analyst,"Hugging Face, Excel, SQL, LangChain",Mid,Contract,"Port Elizabeth, SY",63354-160413,11/27/2023,Startup,"KDB+, BigQuery",63354,160413,111883.5,2023,11,Medium
1607,"Swanson, Young and Martin",Tech,Quant Researcher,"PyTorch, LangChain, FastAPI",Senior,Full-time,"East Alexis, LK",131169-174872,2/15/2024,Mid,KDB+,131169,174872,153020.5,2024,2,High
1608,Hancock-Wiggins,Healthcare,ML Engineer,"Scikit-learn, NumPy, Power BI, Azure, FastAPI, Reinforcement Learning",Senior,Full-time,"North Adamburgh, AO",41566-134888,8/3/2024,Startup,"FastAPI, LangChain, TensorFlow",41566,134888,88227,2024,8,Low
1609,Mcconnell Ltd,E-commerce,Quant Researcher,"Keras, GCP, PyTorch",Senior,Internship,"New Allisonshire, MN",118883-210460,2/8/2025,Startup,Scikit-learn,118883,210460,164671.5,2025,2,High
1610,Patton and Sons,Tech,ML Engineer,"Scikit-learn, MLflow, Python, R, Pandas, FastAPI",Senior,Internship,"Jacktown, TW",95354-126587,6/10/2025,Startup,MLflow,95354,126587,110970.5,2025,6,Medium
1611,Gray-Dixon,Healthcare,Computer Vision Engineer,"AWS, GCP, CUDA, MLflow",Senior,Full-time,"West Maria, ML",142291-215970,10/1/2023,Startup,"LangChain, KDB+, FastAPI",142291,215970,179130.5,2023,10,High
1612,"Miller, Casey and Gray",Education,Computer Vision Engineer,"Scikit-learn, Excel, Power BI, Python",Entry,Remote,"South Michael, CD",40629-72042,5/23/2025,Mid,KDB+,40629,72042,56335.5,2025,5,Low
1613,Andersen Inc,Tech,Data Scientist,"LangChain, Pandas, Reinforcement Learning, R, FastAPI",Mid,Remote,"Smithbury, BT",54969-146111,11/10/2023,Mid,"MLflow, KDB+, PyTorch",54969,146111,100540,2023,11,Medium
1614,"Bernard, Henry and Zamora",Education,Quant Researcher,"PyTorch, Power BI, Pandas, Hugging Face",Mid,Internship,"Breannahaven, MA",108252-151627,8/21/2025,Startup,BigQuery,108252,151627,129939.5,2025,8,Medium
1615,Frost Ltd,Education,AI Researcher,"Hugging Face, SQL, LangChain, FastAPI, Flask",Senior,Remote,"Vazquezton, BH",70656-152148,4/23/2024,Startup,"MLflow, TensorFlow",70656,152148,111402,2024,4,Medium
1616,Lewis Group,E-commerce,ML Engineer,"FastAPI, C++, MLflow",Senior,Contract,"Williamland, KN",73293-127143,5/9/2025,Startup,"FastAPI, TensorFlow",73293,127143,100218,2025,5,Medium
1617,"Tucker, Strong and Bond",Retail,AI Researcher,"R, C++, Keras, Excel, Azure",Mid,Remote,"Wilsonmouth, PW",58659-98311,4/13/2024,Large,"MLflow, PyTorch, Scikit-learn",58659,98311,78485,2024,4,Low
1618,Livingston-Phillips,E-commerce,NLP Engineer,"PyTorch, SQL, Python",Entry,Remote,"Knightstad, BD",124301-140446,8/31/2024,Startup,"FastAPI, LangChain",124301,140446,132373.5,2024,8,Medium
1619,Snyder Group,Retail,AI Product Manager,"TensorFlow, GCP, CUDA, R",Entry,Contract,"Jenniferburgh, AE",113791-138812,9/21/2023,Large,LangChain,113791,138812,126301.5,2023,9,Medium
1620,"Herman, Johnson and Barnes",Tech,Data Analyst,"SQL, CUDA, LangChain, Scikit-learn, Reinforcement Learning",Mid,Remote,"Maciasfort, LR",145000-223134,5/9/2025,Large,"KDB+, LangChain, BigQuery",145000,223134,184067,2025,5,High
1621,Perez-Bailey,Education,AI Product Manager,"AWS, Power BI, FastAPI",Entry,Contract,"Santiagoshire, PH",90927-115940,12/4/2023,Mid,"MLflow, BigQuery",90927,115940,103433.5,2023,12,Medium
1622,"Summers, Swanson and Brown",Tech,NLP Engineer,"Reinforcement Learning, SQL, C++, Pandas",Entry,Remote,"West Cynthiaburgh, AD",81624-95183,12/28/2023,Startup,"BigQuery, FastAPI, MLflow",81624,95183,88403.5,2023,12,Low
1623,Schmidt-Payne,Finance,Computer Vision Engineer,"Reinforcement Learning, PyTorch, GCP, R, Excel",Senior,Full-time,"Kyleside, JP",99722-119999,2/26/2024,Startup,"LangChain, KDB+",99722,119999,109860.5,2024,2,Medium
1624,"Ortiz, Hill and Anderson",Healthcare,Data Analyst,"Pandas, Excel, FastAPI, Reinforcement Learning, LangChain",Entry,Remote,"West Cynthiaton, SM",102547-147531,1/11/2024,Startup,"TensorFlow, FastAPI, PyTorch",102547,147531,125039,2024,1,Medium
1625,Dalton-Galloway,E-commerce,Quant Researcher,"Azure, Excel, Power BI, C++, NumPy",Mid,Internship,"East Priscilla, DO",124126-178761,12/4/2024,Mid,"KDB+, FastAPI, MLflow",124126,178761,151443.5,2024,12,High
1626,Brown-Garcia,Healthcare,Computer Vision Engineer,"PyTorch, AWS, LangChain, Pandas, GCP",Mid,Internship,"Dillonville, TL",100455-199953,4/28/2024,Mid,"FastAPI, LangChain",100455,199953,150204,2024,4,High
1627,"Ramirez, Morrison and Shaffer",Healthcare,ML Engineer,"SQL, Azure, MLflow, LangChain",Mid,Full-time,"East Bobbymouth, LU",142229-217303,12/12/2024,Mid,KDB+,142229,217303,179766,2024,12,High
1628,Fisher LLC,Automotive,NLP Engineer,"AWS, NumPy, CUDA, Azure, SQL, Hugging Face",Mid,Full-time,"Changview, CU",99303-165542,6/24/2024,Mid,"TensorFlow, FastAPI",99303,165542,132422.5,2024,6,Medium
1629,Barnes-Gonzalez,Automotive,NLP Engineer,"Keras, PyTorch, Azure, C++, Python, LangChain",Mid,Remote,"New Cameron, IR",127730-194274,6/30/2024,Mid,LangChain,127730,194274,161002,2024,6,High
1630,"Mann, Taylor and Martin",Tech,Computer Vision Engineer,"LangChain, Scikit-learn, Hugging Face",Mid,Full-time,"Wendytown, KR",68119-160582,2/10/2024,Startup,"MLflow, Scikit-learn, FastAPI",68119,160582,114350.5,2024,2,Medium
1631,Bush and Sons,Education,Computer Vision Engineer,"PyTorch, CUDA, Keras",Entry,Contract,"Robertstown, GA",72082-92167,5/23/2025,Startup,BigQuery,72082,92167,82124.5,2025,5,Low
1632,"Callahan, Sullivan and Flynn",Retail,Computer Vision Engineer,"Hugging Face, GCP, R, Scikit-learn",Mid,Full-time,"Port Jennifer, ES",124909-151333,10/6/2023,Large,"MLflow, TensorFlow, KDB+",124909,151333,138121,2023,10,Medium
1633,Joseph-Romero,Retail,Quant Researcher,"Power BI, LangChain, FastAPI, Flask, SQL, Scikit-learn",Mid,Contract,"Kristenberg, AL",102584-198324,10/15/2024,Startup,"BigQuery, MLflow, TensorFlow",102584,198324,150454,2024,10,High
1634,"Singh, Shannon and Castaneda",Automotive,AI Product Manager,"NumPy, Reinforcement Learning, GCP, Azure, LangChain, Scikit-learn",Entry,Remote,"West Justin, IN",51986-73985,10/14/2024,Mid,"KDB+, TensorFlow, LangChain",51986,73985,62985.5,2024,10,Low
1635,"Johnson, Sweeney and Hall",Tech,AI Researcher,"Azure, Flask, PyTorch, Excel, Pandas",Mid,Contract,"Lindachester, PA",132003-197338,9/20/2024,Startup,"FastAPI, MLflow, PyTorch",132003,197338,164670.5,2024,9,High
